filename	acq_time
anat/sub-24718_ses-1_rec-defaced_run-1_T1w.nii.gz	1933-03-09T09:08:34
anat/sub-24718_ses-1_rec-defaced_run-1_T2w.nii.gz	1933-03-09T09:17:03
fmap/sub-24718_ses-1_acq-MBME_dir-opposite_run-1_epi.nii.gz	1933-03-09T09:26:33
fmap/sub-24718_ses-1_acq-MBME_dir-opposite_run-2_epi.nii.gz	1933-03-09T10:08:39
fmap/sub-24718_ses-1_acq-MBME_dir-opposite_run-3_epi.nii.gz	1933-03-09T10:36:58
fmap/sub-24718_ses-1_dir-opposite_run-1_epi.nii.gz	1933-03-09T09:42:32
fmap/sub-24718_ses-1_dir-opposite_run-2_epi.nii.gz	1933-03-09T09:55:47
fmap/sub-24718_ses-1_dir-opposite_run-3_epi.nii.gz	1933-03-09T10:24:23
func/sub-24718_ses-1_task-rest_acq-MBME_run-1_echo-1_bold.nii.gz	1933-03-09T09:27:42
func/sub-24718_ses-1_task-rest_acq-MBME_run-1_echo-2_bold.nii.gz	1933-03-09T09:27:42
func/sub-24718_ses-1_task-rest_acq-MBME_run-1_echo-3_bold.nii.gz	1933-03-09T09:27:42
func/sub-24718_ses-1_task-rest_acq-MBME_run-1_echo-4_bold.nii.gz	1933-03-09T09:27:42
func/sub-24718_ses-1_task-rest_acq-MBME_run-2_echo-1_bold.nii.gz	1933-03-09T10:10:25
func/sub-24718_ses-1_task-rest_acq-MBME_run-2_echo-2_bold.nii.gz	1933-03-09T10:10:25
func/sub-24718_ses-1_task-rest_acq-MBME_run-2_echo-3_bold.nii.gz	1933-03-09T10:10:25
func/sub-24718_ses-1_task-rest_acq-MBME_run-2_echo-4_bold.nii.gz	1933-03-09T10:10:25
func/sub-24718_ses-1_task-rest_acq-MBME_run-3_echo-1_bold.nii.gz	1933-03-09T10:38:19
func/sub-24718_ses-1_task-rest_acq-MBME_run-3_echo-2_bold.nii.gz	1933-03-09T10:38:19
func/sub-24718_ses-1_task-rest_acq-MBME_run-3_echo-3_bold.nii.gz	1933-03-09T10:38:19
func/sub-24718_ses-1_task-rest_acq-MBME_run-3_echo-4_bold.nii.gz	1933-03-09T10:38:19
func/sub-24718_ses-1_task-rest_acq-MBSE_run-1_bold.nii.gz	1933-03-09T09:43:22
func/sub-24718_ses-1_task-rest_acq-MBSE_run-2_bold.nii.gz	1933-03-09T09:57:13
func/sub-24718_ses-1_task-rest_acq-MBSE_run-3_bold.nii.gz	1933-03-09T10:25:19
