filename	acq_time
anat/sub-24718_ses-2_rec-defaced_run-1_T1w.nii.gz	1933-03-30T09:00:03
anat/sub-24718_ses-2_rec-defaced_run-1_T2w.nii.gz	1933-03-30T10:39:50
fmap/sub-24718_ses-2_acq-MBME_dir-opposite_run-1_epi.nii.gz	1933-03-30T11:01:40
fmap/sub-24718_ses-2_acq-MBME_dir-opposite_run-2_epi.nii.gz	1933-03-30T11:13:56
fmap/sub-24718_ses-2_acq-MBME_dir-opposite_run-3_epi.nii.gz	1933-03-30T11:44:02
fmap/sub-24718_ses-2_dir-opposite_run-2_epi.nii.gz	1933-03-30T10:49:13
fmap/sub-24718_ses-2_dir-opposite_run-3_epi.nii.gz	1933-03-30T11:29:06
fmap/sub-24718_ses-2_dir-opposite_run-4_epi.nii.gz	1933-03-30T11:56:25
func/sub-24718_ses-2_task-rest_acq-MBME_run-1_echo-1_bold.nii.gz	1933-03-30T11:02:53
func/sub-24718_ses-2_task-rest_acq-MBME_run-1_echo-2_bold.nii.gz	1933-03-30T11:02:53
func/sub-24718_ses-2_task-rest_acq-MBME_run-1_echo-3_bold.nii.gz	1933-03-30T11:02:53
func/sub-24718_ses-2_task-rest_acq-MBME_run-1_echo-4_bold.nii.gz	1933-03-30T11:02:53
func/sub-24718_ses-2_task-rest_acq-MBME_run-2_echo-1_bold.nii.gz	1933-03-30T11:17:51
func/sub-24718_ses-2_task-rest_acq-MBME_run-2_echo-2_bold.nii.gz	1933-03-30T11:17:51
func/sub-24718_ses-2_task-rest_acq-MBME_run-2_echo-3_bold.nii.gz	1933-03-30T11:17:51
func/sub-24718_ses-2_task-rest_acq-MBME_run-2_echo-4_bold.nii.gz	1933-03-30T11:17:51
func/sub-24718_ses-2_task-rest_acq-MBME_run-3_echo-1_bold.nii.gz	1933-03-30T11:45:14
func/sub-24718_ses-2_task-rest_acq-MBME_run-3_echo-2_bold.nii.gz	1933-03-30T11:45:14
func/sub-24718_ses-2_task-rest_acq-MBME_run-3_echo-3_bold.nii.gz	1933-03-30T11:45:14
func/sub-24718_ses-2_task-rest_acq-MBME_run-3_echo-4_bold.nii.gz	1933-03-30T11:45:14
func/sub-24718_ses-2_task-rest_acq-MBSE_run-1_bold.nii.gz	1933-03-30T10:50:24
func/sub-24718_ses-2_task-rest_acq-MBSE_run-2_bold.nii.gz	1933-03-30T11:33:01
func/sub-24718_ses-2_task-rest_acq-MBSE_run-3_bold.nii.gz	1933-03-30T12:00:25
