filename	acq_time
anat/sub-24563_ses-2_rec-defaced_run-1_T1w.nii.gz	1912-03-14T13:47:21
anat/sub-24563_ses-2_rec-defaced_run-1_T2w.nii.gz	1912-03-14T13:37:09
fmap/sub-24563_ses-2_acq-MBME_dir-matching_run-2_epi.nii.gz	1912-03-14T13:08:14
fmap/sub-24563_ses-2_acq-MBME_dir-opposite_run-1_epi.nii.gz	1912-03-14T12:39:04
fmap/sub-24563_ses-2_acq-MBME_dir-opposite_run-2_epi.nii.gz	1912-03-14T13:09:20
fmap/sub-24563_ses-2_dir-matching_run-1_epi.nii.gz	1912-03-14T12:51:01
fmap/sub-24563_ses-2_dir-matching_run-2_epi.nii.gz	1912-03-14T13:21:45
fmap/sub-24563_ses-2_dir-opposite_run-1_epi.nii.gz	1912-03-14T12:54:20
fmap/sub-24563_ses-2_dir-opposite_run-2_epi.nii.gz	1912-03-14T13:25:01
func/sub-24563_ses-2_task-rest_acq-MBME_run-1_echo-1_bold.nii.gz	1912-03-14T12:39:52
func/sub-24563_ses-2_task-rest_acq-MBME_run-1_echo-2_bold.nii.gz	1912-03-14T12:39:52
func/sub-24563_ses-2_task-rest_acq-MBME_run-1_echo-3_bold.nii.gz	1912-03-14T12:39:52
func/sub-24563_ses-2_task-rest_acq-MBME_run-1_echo-4_bold.nii.gz	1912-03-14T12:39:52
func/sub-24563_ses-2_task-rest_acq-MBME_run-2_echo-1_bold.nii.gz	1912-03-14T13:10:26
func/sub-24563_ses-2_task-rest_acq-MBME_run-2_echo-2_bold.nii.gz	1912-03-14T13:10:26
func/sub-24563_ses-2_task-rest_acq-MBME_run-2_echo-3_bold.nii.gz	1912-03-14T13:10:26
func/sub-24563_ses-2_task-rest_acq-MBME_run-2_echo-4_bold.nii.gz	1912-03-14T13:10:26
func/sub-24563_ses-2_task-rest_acq-MBSE_run-1_bold.nii.gz	1912-03-14T12:55:17
func/sub-24563_ses-2_task-rest_acq-MBSE_run-2_bold.nii.gz	1912-03-14T13:26:32
